date,total_inflows,total_outflows,net_liquidity_position,alm_gap,cumulative_alm_gap,liquidity_coverage_ratio,funding_stress_flag,liquidity_risk_score,repo_rate,cp_rate,rate_spread,market_stress_flag
2023-07-04,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,36465857723132.92,16.29979846698477,0,602822.369048028,5.41,7.93,2.5199999999999996,0
2023-07-05,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,36532159282629.52,16.29979846698477,0,628963.4111311265,5.21,7.94,2.7300000000000004,0
2023-07-06,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,36598460842126.125,16.29979846698477,0,612908.0386881264,6.97,6.61,-0.35999999999999943,0
2023-07-07,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,36664762401622.73,16.29979846698477,0,597693.7849853223,7.3,8.67,1.37,1
2023-07-08,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,36731063961119.33,16.29979846698477,0,580266.226536294,4.53,6.1,1.5699999999999994,1
2023-07-09,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,36797365520615.93,16.29979846698477,0,596479.0550710649,4.13,6.64,2.51,0
2023-07-10,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,36863667080112.53,16.29979846698477,0,656979.5237442333,4.42,5.89,1.4699999999999998,1
2023-07-11,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,36929968639609.13,16.29979846698477,0,613738.6160228116,7.02,6.16,-0.8599999999999994,0
2023-07-12,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,36996270199105.734,16.29979846698477,0,581984.449118964,6.62,8.67,2.05,1
2023-07-13,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,37062571758602.336,16.29979846698477,0,568839.7558619012,5.44,8.98,3.54,0
2023-07-14,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,37128873318098.94,16.29979846698477,0,610493.3052386484,4.75,8.55,3.8000000000000007,1
2023-07-15,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,37195174877595.54,16.29979846698477,0,573629.3050375268,5.0,5.36,0.3600000000000003,1
2023-07-16,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,37261476437092.14,16.29979846698477,0,600315.327541869,6.93,7.75,0.8200000000000003,1
2023-07-17,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,37327777996588.74,16.29979846698477,0,633316.7628482974,4.22,6.19,1.9700000000000006,0
2023-07-18,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,37394079556085.34,16.29979846698477,0,592884.8846218045,5.18,5.56,0.3799999999999999,0
2023-07-19,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,37460381115581.945,16.29979846698477,0,643870.6305288847,6.72,7.11,0.39000000000000057,0
2023-07-20,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,37526682675078.55,16.29979846698477,0,625406.2355427518,6.2,8.29,2.089999999999999,0
2023-07-21,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,37592984234575.15,16.29979846698477,0,584493.9420211473,5.6,8.49,2.8900000000000006,0
2023-07-22,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,37659285794071.75,16.29979846698477,0,630889.9395812175,5.15,8.75,3.5999999999999996,1
2023-07-23,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,37725587353568.35,16.29979846698477,0,619511.3533859515,5.87,6.05,0.17999999999999972,1
2023-07-24,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,37791888913064.95,16.29979846698477,0,577537.2464648748,5.24,6.81,1.5699999999999994,1
2023-07-25,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,37858190472561.555,16.29979846698477,0,613035.5263733723,6.05,6.13,0.08000000000000007,0
2023-07-26,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,37924492032058.16,16.29979846698477,0,586167.9902181131,6.72,5.26,-1.46,0
2023-07-27,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,37990793591554.76,16.29979846698477,0,596105.8018677018,5.58,6.64,1.0599999999999996,0
2023-07-28,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,38057095151051.36,16.29979846698477,0,580442.3890439753,7.35,8.26,0.9100000000000001,1
2023-07-29,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,38123396710547.96,16.29979846698477,0,608975.6209069386,5.85,5.1,-0.75,0
2023-07-30,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,38189698270044.56,16.29979846698477,0,599875.5735944327,5.5,6.67,1.17,1
2023-07-31,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,38255999829541.164,16.29979846698477,0,632500.3481384958,6.62,7.92,1.2999999999999998,1
2023-08-01,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,38322301389037.766,16.29979846698477,0,550415.3342334344,6.17,8.67,2.5,1
2023-08-02,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,38388602948534.37,16.29979846698477,0,559328.0686463597,5.17,5.92,0.75,0
2023-08-03,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,38454904508030.97,16.29979846698477,0,618049.0204813794,4.13,6.41,2.2800000000000002,1
2023-08-04,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,38521206067527.57,16.29979846698477,0,663149.6873815523,7.03,7.64,0.6099999999999994,1
2023-08-05,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,38587507627024.17,16.29979846698477,0,590129.8593520066,5.18,8.01,2.83,0
2023-08-06,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,38653809186520.77,16.29979846698477,0,596253.4756399154,6.03,6.02,-0.010000000000000675,0
2023-08-07,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,38720110746017.375,16.29979846698477,0,591539.1822742512,4.71,7.28,2.5700000000000003,1
2023-08-08,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,38786412305513.98,16.29979846698477,0,606777.9478389798,6.7,6.41,-0.29000000000000004,0
2023-08-09,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,38852713865010.58,16.29979846698477,0,610428.8540866856,5.03,8.74,3.71,0
2023-08-10,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,38919015424507.18,16.29979846698477,0,596469.2203500507,6.22,5.66,-0.5599999999999996,0
2023-08-11,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,38985316984003.78,16.29979846698477,0,636840.1177926874,6.59,6.95,0.3600000000000003,1
2023-08-12,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,39051618543500.38,16.29979846698477,0,605626.5796635739,6.07,7.7,1.63,0
2023-08-13,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,39117920102996.984,16.29979846698477,0,628015.7726996669,6.54,6.09,-0.4500000000000002,0
2023-08-14,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,39184221662493.586,16.29979846698477,0,585268.2139277171,4.77,8.2,3.4299999999999997,0
2023-08-15,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,39250523221990.19,16.29979846698477,0,615367.4311390944,6.12,6.37,0.25,1
2023-08-16,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,39316824781486.79,16.29979846698477,0,591506.224191842,6.17,8.65,2.4800000000000004,0
2023-08-17,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,39383126340983.39,16.29979846698477,0,593683.0215034048,6.29,5.64,-0.6500000000000004,0
2023-08-18,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,39449427900479.99,16.29979846698477,0,611362.6699742345,5.26,6.43,1.17,1
2023-08-19,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,39515729459976.59,16.29979846698477,0,603122.5671383328,5.22,5.8,0.5800000000000001,0
2023-08-20,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,39582031019473.195,16.29979846698477,0,614670.7245687498,5.6,8.56,2.960000000000001,0
2023-08-21,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,39648332578969.8,16.29979846698477,0,611742.6375923957,5.64,8.23,2.5900000000000007,1
2023-08-22,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,39714634138466.4,16.29979846698477,0,595963.9964224362,5.86,5.9,0.040000000000000036,1
2023-08-23,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,39780935697963.0,16.29979846698477,0,615486.9746041471,4.12,7.22,3.0999999999999996,1
2023-08-24,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,39847237257459.6,16.29979846698477,0,603988.6135646008,4.51,7.7,3.1900000000000004,1
2023-08-25,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,39913538816956.2,16.29979846698477,0,629910.5323360792,6.27,6.15,-0.11999999999999922,0
2023-08-26,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,39979840376452.805,16.29979846698477,0,625455.2446689339,4.93,5.2,0.27000000000000046,1
2023-08-27,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,40046141935949.41,16.29979846698477,0,616087.9041298543,5.08,8.21,3.130000000000001,1
2023-08-28,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,40112443495446.01,16.29979846698477,0,602304.7246153726,4.89,8.24,3.3500000000000005,0
2023-08-29,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,40178745054942.61,16.29979846698477,0,599234.6438886737,6.26,5.5,-0.7599999999999998,0
2023-08-30,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,40245046614439.21,16.29979846698477,0,605553.6837524635,6.04,7.9,1.8600000000000003,1
2023-08-31,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,40311348173935.81,16.29979846698477,0,613066.4703176538,6.0,7.58,1.58,1
2023-09-01,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,40377649733432.414,16.29979846698477,0,583711.4762879979,6.04,7.28,1.2400000000000002,0
2023-09-02,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,40443951292929.016,16.29979846698477,0,644748.0035130306,4.76,7.28,2.5200000000000005,0
2023-09-03,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,40510252852425.62,16.29979846698477,0,609429.0289086532,4.61,8.07,3.46,0
2023-09-04,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,40576554411922.22,16.29979846698477,0,570627.07504779,6.65,6.85,0.1999999999999993,1
2023-09-05,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,40642855971418.82,16.29979846698477,0,585885.815572745,6.12,6.91,0.79,1
2023-09-06,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,40709157530915.42,16.29979846698477,0,598148.0564385134,4.9,8.0,3.0999999999999996,0
2023-09-07,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,40775459090412.02,16.29979846698477,0,595514.3065181662,7.04,8.92,1.88,0
2023-09-08,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,40841760649908.625,16.29979846698477,0,616846.9657965556,6.11,8.49,2.38,0
2023-09-09,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,40908062209405.23,16.29979846698477,0,611240.0968669349,5.6,7.36,1.7600000000000007,1
2023-09-10,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,40974363768901.83,16.29979846698477,0,614760.0116368581,7.32,8.37,1.049999999999999,0
2023-09-11,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,41040665328398.43,16.29979846698477,0,595303.6448309025,6.59,7.15,0.5600000000000005,0
2023-09-12,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,41106966887895.03,16.29979846698477,0,659341.058625302,5.4,8.93,3.5299999999999994,0
2023-09-13,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,41173268447391.63,16.29979846698477,0,620866.6267101421,5.52,8.76,3.24,0
2023-09-14,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,41239570006888.234,16.29979846698477,0,646263.1694368813,4.11,6.57,2.46,0
2023-09-15,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,41305871566384.836,16.29979846698477,0,616774.8625395976,7.2,5.86,-1.3399999999999999,0
2023-09-16,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,41372173125881.44,16.29979846698477,0,621777.4841692139,5.72,6.68,0.96,1
2023-09-17,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,41438474685378.04,16.29979846698477,0,621993.6754166168,6.05,5.57,-0.47999999999999954,0
2023-09-18,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,41504776244874.64,16.29979846698477,0,619806.9561953658,6.88,8.74,1.8600000000000003,0
2023-09-19,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,41571077804371.24,16.29979846698477,0,609423.1937454563,4.77,5.74,0.9700000000000006,0
2023-09-20,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,41637379363867.84,16.29979846698477,0,625148.5536111653,5.8,6.88,1.08,0
2023-09-21,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,41703680923364.445,16.29979846698477,0,605014.9068077442,4.73,8.16,3.4299999999999997,0
2023-09-22,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,41769982482861.05,16.29979846698477,0,584320.4703975578,6.97,5.38,-1.5899999999999999,0
2023-09-23,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,41836284042357.65,16.29979846698477,0,627754.9070795097,5.7,5.29,-0.41000000000000014,0
2023-09-24,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,41902585601854.25,16.29979846698477,0,572704.9296250648,7.35,8.94,1.5899999999999999,1
2023-09-25,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,41968887161350.85,16.29979846698477,0,585165.3664018441,6.29,8.04,1.7499999999999991,1
2023-09-26,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,42035188720847.45,16.29979846698477,0,653137.6844408491,4.41,6.12,1.71,0
2023-09-27,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,42101490280344.055,16.29979846698477,0,592655.9614503857,7.48,5.84,-1.6400000000000006,0
2023-09-28,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,42167791839840.66,16.29979846698477,0,628581.251238127,7.01,6.21,-0.7999999999999998,0
2023-09-29,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,42234093399337.26,16.29979846698477,0,609946.0200608631,4.37,5.16,0.79,1
2023-09-30,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,42300394958833.86,16.29979846698477,0,571378.3876922366,4.6,5.15,0.5500000000000007,1
2023-10-01,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,42366696518330.46,16.29979846698477,0,648135.7164139847,7.15,7.62,0.46999999999999975,0
2023-10-02,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,42432998077827.06,16.29979846698477,0,634592.6593722753,5.33,8.96,3.630000000000001,1
2023-10-03,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,42499299637323.664,16.29979846698477,0,584245.9851287124,6.69,8.57,1.88,1
2023-10-04,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,42565601196820.266,16.29979846698477,0,601350.6367563531,6.05,8.9,2.8500000000000005,0
2023-10-05,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,42631902756316.87,16.29979846698477,0,633641.4644628763,4.39,7.61,3.2200000000000006,1
2023-10-06,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,42698204315813.47,16.29979846698477,0,606119.8550415245,6.44,8.65,2.21,0
2023-10-07,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,42764505875310.07,16.29979846698477,0,626043.0341510327,6.26,5.63,-0.6299999999999999,0
2023-10-08,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,42830807434806.67,16.29979846698477,0,624258.2787941651,5.04,7.98,2.9400000000000004,0
2023-10-09,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,42897108994303.27,16.29979846698477,0,593597.0734043216,6.19,6.81,0.6199999999999992,0
2023-10-10,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,42963410553799.875,16.29979846698477,0,582784.3409759786,7.22,5.69,-1.5299999999999994,0
2023-10-11,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,43029712113296.48,16.29979846698477,0,646971.1062053735,4.35,6.2,1.8500000000000005,0
2023-10-12,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,43096013672793.08,16.29979846698477,0,561637.8462725523,4.23,8.5,4.27,0
2023-10-13,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,43162315232289.68,16.29979846698477,0,629207.2267386424,5.45,8.56,3.1100000000000003,0
2023-10-14,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,43228616791786.28,16.29979846698477,0,571245.2806648728,5.86,5.59,-0.27000000000000046,0
2023-10-15,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,43294918351282.88,16.29979846698477,0,592569.4588473246,7.08,8.01,0.9299999999999997,1
2023-10-16,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,43361219910779.484,16.29979846698477,0,606194.0753165733,4.45,5.95,1.5,0
2023-10-17,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,43427521470276.086,16.29979846698477,0,610587.0018600762,4.01,8.74,4.73,0
2023-10-18,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,43493823029772.69,16.29979846698477,0,607398.8226253391,5.24,5.82,0.5800000000000001,0
2023-10-19,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,43560124589269.29,16.29979846698477,0,645451.0529171145,6.06,5.77,-0.29000000000000004,0
2023-10-20,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,43626426148765.89,16.29979846698477,0,606157.8637372896,5.87,7.65,1.7800000000000002,1
2023-10-21,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,43692727708262.49,16.29979846698477,0,620155.4934178415,7.44,5.86,-1.58,0
2023-10-22,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,43759029267759.09,16.29979846698477,0,618105.4883734388,7.38,8.36,0.9799999999999995,0
2023-10-23,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,43825330827255.695,16.29979846698477,0,548018.8765587026,5.91,5.86,-0.04999999999999982,0
2023-10-24,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,43891632386752.3,16.29979846698477,0,588229.6453950824,6.31,8.81,2.500000000000001,0
2023-10-25,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,43957933946248.9,16.29979846698477,0,605713.2189234265,6.71,7.67,0.96,0
2023-10-26,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,44024235505745.5,16.29979846698477,0,605545.4907810013,5.49,7.08,1.5899999999999999,0
2023-10-27,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,44090537065242.1,16.29979846698477,0,566683.8902747913,4.29,5.54,1.25,0
2023-10-28,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,44156838624738.7,16.29979846698477,0,639834.104247071,6.93,8.89,1.9600000000000009,1
2023-10-29,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,44223140184235.305,16.29979846698477,0,586254.1969190895,6.59,6.22,-0.3700000000000001,0
2023-10-30,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,44289441743731.91,16.29979846698477,0,608884.4261915382,6.38,5.75,-0.6299999999999999,0
2023-10-31,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,44355743303228.51,16.29979846698477,0,562772.3534618013,7.33,8.09,0.7599999999999998,1
2023-11-01,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,44422044862725.11,16.29979846698477,0,570286.8612278696,4.23,5.77,1.5399999999999991,1
2023-11-02,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,44488346422221.71,16.29979846698477,0,607958.5944441826,7.14,5.44,-1.6999999999999993,0
2023-11-03,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,44554647981718.31,16.29979846698477,0,624992.2007123404,4.81,5.31,0.5,0
2023-11-04,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,44620949541214.914,16.29979846698477,0,582072.8408872662,6.51,7.73,1.2200000000000006,0
2023-11-05,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,44687251100711.516,16.29979846698477,0,604033.1322796427,4.68,8.54,3.8599999999999994,1
2023-11-06,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,44753552660208.12,16.29979846698477,0,636762.1441696641,5.27,7.13,1.8600000000000003,1
2023-11-07,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,44819854219704.72,16.29979846698477,0,615902.1130912022,4.29,5.87,1.58,1
2023-11-08,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,44886155779201.32,16.29979846698477,0,601249.8067567649,7.26,8.36,1.0999999999999996,1
2023-11-09,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,44952457338697.92,16.29979846698477,0,623768.833994909,4.34,5.88,1.54,0
2023-11-10,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,45018758898194.52,16.29979846698477,0,609445.6647941988,5.6,6.24,0.6400000000000006,0
2023-11-11,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,45085060457691.125,16.29979846698477,0,593675.0308762431,4.67,8.07,3.4000000000000004,0
2023-11-12,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,45151362017187.73,16.29979846698477,0,637527.8966422684,6.54,6.53,-0.009999999999999787,0
2023-11-13,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,45217663576684.33,16.29979846698477,0,593850.2594186806,5.58,7.41,1.83,1
2023-11-14,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,45283965136180.93,16.29979846698477,0,560439.3146552158,5.26,8.34,3.08,0
2023-11-15,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,45350266695677.53,16.29979846698477,0,644863.8063807306,5.07,7.03,1.96,0
2023-11-16,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,45416568255174.13,16.29979846698477,0,602138.9415607051,4.75,8.97,4.220000000000001,0
2023-11-17,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,45482869814670.734,16.29979846698477,0,621258.2948493161,5.95,8.1,2.1499999999999995,1
2023-11-18,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,45549171374167.336,16.29979846698477,0,609576.8675026248,6.17,5.67,-0.5,0
2023-11-19,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,45615472933663.94,16.29979846698477,0,617616.1070813016,6.34,8.59,2.25,1
2023-11-20,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,45681774493160.54,16.29979846698477,0,611216.5138818012,4.78,6.91,2.13,1
2023-11-21,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,45748076052657.14,16.29979846698477,0,609103.236680195,4.07,6.52,2.4499999999999993,1
2023-11-22,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,45814377612153.74,16.29979846698477,0,594142.8295055567,4.78,8.92,4.14,0
2023-11-23,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,45880679171650.34,16.29979846698477,0,597670.7393372173,4.76,6.24,1.4800000000000004,1
2023-11-24,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,45946980731146.945,16.29979846698477,0,590486.3984678552,7.28,8.8,1.5200000000000005,0
2023-11-25,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,46013282290643.55,16.29979846698477,0,595882.068956811,4.68,6.53,1.8500000000000005,1
2023-11-26,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,46079583850140.15,16.29979846698477,0,549162.8362994305,5.13,7.56,2.4299999999999997,0
2023-11-27,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,46145885409636.75,16.29979846698477,0,586165.5401392176,5.1,5.01,-0.08999999999999986,0
2023-11-28,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,46212186969133.35,16.29979846698477,0,611158.5229615085,6.65,6.07,-0.5800000000000001,0
2023-11-29,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,46278488528629.95,16.29979846698477,0,643769.9386786798,7.02,7.77,0.75,0
2023-11-30,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,46344790088126.555,16.29979846698477,0,588552.6437698856,7.29,6.8,-0.4900000000000002,0
2023-12-01,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,46411091647623.16,16.29979846698477,0,559604.6891373725,6.65,5.44,-1.21,0
2023-12-02,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,46477393207119.76,16.29979846698477,0,584549.3517765192,5.52,8.7,3.1799999999999997,0
2023-12-03,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,46543694766616.36,16.29979846698477,0,642550.3395560543,6.36,5.56,-0.8000000000000007,0
2023-12-04,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,46609996326112.96,16.29979846698477,0,591695.6643056143,4.54,8.74,4.2,1
2023-12-05,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,46676297885609.56,16.29979846698477,0,611102.8964612432,6.44,8.94,2.499999999999999,1
2023-12-06,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,46742599445106.164,16.29979846698477,0,608082.4436467342,5.7,7.9,2.2,1
2023-12-07,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,46808901004602.766,16.29979846698477,0,592919.2447751751,4.63,5.57,0.9400000000000004,0
2023-12-08,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,46875202564099.37,16.29979846698477,0,648815.271544607,5.73,6.42,0.6899999999999995,1
2023-12-09,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,46941504123595.97,16.29979846698477,0,635578.7352925116,6.18,5.29,-0.8899999999999997,0
2023-12-10,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,47007805683092.57,16.29979846698477,0,570603.3686104061,4.47,8.2,3.7299999999999995,0
2023-12-11,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,47074107242589.17,16.29979846698477,0,583666.4213337481,6.29,7.67,1.38,0
2023-12-12,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,47140408802085.77,16.29979846698477,0,622165.5714546111,4.89,7.03,2.1400000000000006,1
2023-12-13,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,47206710361582.375,16.29979846698477,0,580870.1015107502,6.84,6.37,-0.46999999999999975,0
2023-12-14,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,47273011921078.98,16.29979846698477,0,618626.435895687,7.0,7.37,0.3700000000000001,0
2023-12-15,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,47339313480575.58,16.29979846698477,0,617811.1056796234,4.89,8.04,3.1499999999999995,1
2023-12-16,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,47405615040072.18,16.29979846698477,0,608739.5676626557,4.53,6.32,1.79,1
2023-12-17,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,47471916599568.78,16.29979846698477,0,569861.2130579806,6.3,6.67,0.3700000000000001,1
2023-12-18,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,47538218159065.38,16.29979846698477,0,627912.7311199611,4.7,8.21,3.5100000000000007,1
